Setting,Seed,FID Score,Epochs,FIDs
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.9,19,61.97140602796355,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[845.1201974198186, 274.21600559258457, 109.62818798532021, 73.44568461486301, 63.86983382029041, 56.06637727982138, 61.64145707157115, 69.30516968698544, 49.4577766239139, 61.97140602796355]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.5,19,379.3420887335931,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1884.1938972940382, 2363.8927045767896, 863.0456944381448, 648.5664641098969, 2242.6889109931644, 608.2864258348013, 386.49167247788284, 239.77497364383385, 139.1407064473102, 379.3420887335931]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.8,19,256.3266022040266,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[961.4231530663862, 364.6300250544292, 94.71464420844563, 73.2434672950053, 68.51988568073602, 56.044089790710814, 59.166628198376884, 60.1330204002752, 61.09391388437291, 256.3266022040266]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.7,19,40.474718635192175,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1283.2396522682502, 293.05477866744775, 201.69253344934646, 89.69290124219447, 66.71114007308006, 48.79937477431258, 58.030671915473704, 40.67714556436488, 42.3806306076649, 40.474718635192175]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.5,19,85.76435495973215,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1753.5853065100068, 1345.594365829459, 1480.647030980471, 1418.5304419567715, 728.2897916525518, 532.2585055875587, 216.3376541956428, 162.03549323479217, 142.0034690273418, 85.76435495973215]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.7,19,79.94924859885748,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1201.293847587388, 425.73197432829863, 225.3780043907085, 115.88465824167974, 79.95723558485952, 56.44865991240965, 58.72900688080824, 66.49527225149109, 56.774021541311186, 79.94924859885748]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-1,19,48.52073508517299,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[672.786749006765, 175.78448074542916, 119.96320813861234, 64.66925795975988, 49.0319103007846, 52.63376161330427, 54.32481261486737, 47.168754693000324, 36.91194727639186, 48.52073508517299]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-1,19,126.08853325236942,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[772.1110848045921, 156.92172933935115, 88.54464066588321, 109.70143934194061, 80.0742558884009, 99.53451969580397, 60.56583949977596, 94.48843090489277, 128.36570339490981, 126.08853325236942]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.5,20,57.724123561622946,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[868.8163473701295, 731.7979521418806, 276.2248742492102, 178.304054841067, 143.10827885837853, 94.32315363296243, 54.86546261168712, 99.4838537137681, 69.84415060891718, 57.724123561622946]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.6,19,54.11854285851166,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1350.4824754444978, 1036.3247793398264, 294.82321378272366, 151.72572519179653, 80.79147160430568, 100.57465615318472, 60.17333612179141, 56.69838292853467, 62.067416984884176, 54.11854285851166]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.8,19,56.83620832414704,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[872.2154759995199, 370.2393922230683, 127.23317593124114, 91.23641746546446, 98.83292852929787, 72.99272526836614, 59.99506269841777, 72.08066787957353, 78.56358232781463, 56.83620832414704]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.9,19,114.94304358225588,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[760.573997553603, 240.8515532662409, 101.92267432721269, 71.91176104589317, 81.01852069802555, 71.26238003783783, 94.63316594529158, 48.54566604994818, 83.19889700981389, 114.94304358225588]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.6,20,91.44522562054738,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[494.0654169628772, 156.71169054443885, 96.87784676840329, 48.26298592243165, 54.541227552805594, 59.69869811202841, 62.83173292952006, 62.640944731670515, 78.73893127868314, 91.44522562054738]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.7,20,91.29487059277312,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[339.5582542213642, 118.11602437425904, 80.40383194248102, 61.816240979331724, 72.75705277301608, 71.40381942374142, 100.2025344701924, 94.28086979856562, 99.93516368624046, 91.29487059277312]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-1,20,74.42995426309835,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[410.9940376174475, 104.32449092190143, 92.86726690608293, 65.7177299989579, 49.63501711522986, 44.216837998710844, 50.999001270575604, 60.46576540459455, 69.84202821724398, 74.42995426309835]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.7,20,145.6868729990416,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[523.1081713308647, 174.92745369861973, 120.53755261743856, 75.97007611050037, 62.691088832219066, 83.53549620078866, 82.99519013571762, 157.4551120234289, 103.56434785372562, 145.6868729990416]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.8,20,78.62221537193568,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[343.46710226611015, 157.26886904963624, 86.45319947089433, 70.62709650769898, 52.791081888289, 77.09779581126475, 84.21774336066801, 100.23220320490623, 90.79864855070184, 78.62221537193568]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.5,20,40.8276540921097,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1244.1355196808743, 320.59417898082665, 228.04150962122333, 171.6336722962069, 82.98424786002602, 66.20095222956843, 63.60652068007607, 57.93825577964503, 44.21476818505084, 40.8276540921097]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.9,20,91.46219124109325,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[303.41376850324923, 127.06944898305483, 113.04473457250936, 50.01974615875383, 55.50273080976501, 71.26595436444973, 93.81300459285012, 90.08650630693842, 95.19087029226682, 91.46219124109325]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-1,20,99.91598048509502,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[378.2917822991268, 112.44602778231206, 76.82560303090474, 63.71036523983253, 56.78779221165962, 59.048199444097236, 74.19315131044652, 82.44036243503865, 104.94756814988716, 99.91598048509502]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.7,20,70.65880325940589,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[944.9023834093507, 239.43638919307614, 97.47477456891716, 97.47227181999426, 66.21576022115164, 43.57324044246684, 65.40379336108572, 91.11296529319611, 84.03949834474031, 70.65880325940589]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.9,20,103.44433592685664,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[308.7796721018385, 148.48172457332385, 85.72962291607678, 65.76564818094084, 52.49015246997078, 64.19548823489572, 101.20758043954606, 111.02620138462567, 122.55889905217475, 103.44433592685664]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.8,20,45.91897390436975,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[445.41520481486464, 224.82088572813166, 97.67738781635182, 63.681602616573855, 41.714103946795944, 44.37129957693526, 47.26159862548525, 59.46291807195087, 47.57816826637065, 45.91897390436975]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.6,20,69.51615150507291,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[530.3421481586068, 267.0946892426948, 127.77315153625648, 73.629348682113, 58.775439318022336, 72.27383132132263, 36.47412837679599, 39.6905874575159, 63.225741115978735, 69.51615150507291]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.5,20,76.45426126258621,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1329.366784895317, 1658.627022364177, 1565.8791708567023, 396.39900930526073, 370.0741748468522, 199.8929592431724, 110.49959877204822, 156.65048957530212, 75.26502105029135, 76.45426126258621]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.9,20,126.22728518184658,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[590.3175230490815, 146.24915760816816, 117.54474932186247, 59.36932455454348, 70.71765940286855, 67.14930063722352, 74.20617093631006, 1729.4646611473245, 145.0421994751224, 126.22728518184658]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.8,20,107.31020188026787,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[417.29994893895673, 116.44227296133693, 84.30214171863781, 56.60712349564665, 51.38832214487752, 54.8063644394349, 87.50862952932698, 96.9008306421864, 104.06463443090104, 107.31020188026787]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.9,20,95.45478505731057,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[513.440346159011, 212.4959937623396, 91.75854613279296, 61.93496309221507, 46.88687324363093, 72.99704915850293, 43.54947257786739, 63.74302408200151, 68.95871096042413, 95.45478505731057]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.8,20,116.4164289228022,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[713.1784394389285, 185.34505417367188, 123.44441984990351, 87.9677939579592, 59.0391121557268, 55.12041607479932, 60.86736836637397, 72.17651870188934, 113.14542558848962, 116.4164289228022]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.5,20,103.29918794500736,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1202.0746223914743, 1128.4828989742655, 914.6823799154736, 258.14512485309035, 413.14167946009695, 339.42682683192834, 135.1061712674383, 117.60390328547373, 74.18087547589425, 103.29918794500736]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.6,20,37.20450622890928,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1037.4013094105476, 350.4286966099278, 233.3834612040248, 217.47684598722742, 73.5856838831221, 65.67380553880002, 52.31807683691159, 47.24417371521736, 43.16213447543146, 37.20450622890928]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.7,20,86.02394871231365,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[665.1785491608657, 362.05095471120694, 168.97391554655144, 79.71302339438705, 81.4135890806117, 56.77749395896558, 42.134113758507965, 51.88169497491299, 50.23897075444086, 86.02394871231365]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-1,20,111.4230740371911,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[521.3775007112596, 181.76130886883698, 77.66576021813762, 65.27606360196512, 63.582923969457966, 56.35813201736937, 61.702801292730555, 47.34450479103998, 49.576386690468325, 111.4230740371911]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.5,20,181.16764064374092,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1210.8466576451628, 1529.8075619359472, 2011.1238746485417, 1048.8772328985758, 1410.9287817680129, 224.85607635752194, 178.14029776652535, 203.31430261181765, 138.889543366893, 181.16764064374092]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.6,20,33.62340400512562,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[825.3920014081061, 701.9368229031056, 221.7503266515448, 107.60616726999456, 79.05339386396383, 55.36894214771178, 49.961536531396405, 125.81403326000645, 45.698711128073, 33.62340400512562]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.6,20,147.92529750327367,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1346.8083344251313, 1082.1286257424588, 276.5372800854193, 131.64536801784072, 127.76078266266109, 61.689153755648476, 61.934084454637514, 97.70353530569469, 52.64944926726412, 147.92529750327367]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-1,20,129.19766675868482,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[574.2440130850946, 214.39222341310096, 73.14923297038297, 73.83389943623342, 70.97561366560444, 85.900495701139, 95.83343356912258, 138.9285795064485, 116.18872212014867, 129.19766675868482]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.9,20,90.10417914260483,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[591.8765642366552, 254.23854074821895, 99.71648813523859, 71.36423271489207, 53.84488053025893, 54.97352990913441, 51.46048908827788, 97.50828893246967, 51.427249110177286, 90.10417914260483]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.6,20,48.87677633885414,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1871.0236423620645, 683.1968152550163, 407.05036848048826, 151.99843458666544, 108.36684478158861, 108.5572540291995, 95.80640894843236, 64.29584214230238, 60.2283711445657, 48.87677633885414]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.7,20,50.602875319670375,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[884.107698374008, 402.07237024073777, 152.45474224707186, 81.02944734257699, 66.7287215939482, 64.51738047090703, 51.83173896506173, 67.07232993170669, 74.97313531499594, 50.602875319670375]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.8,20,107.32962291260878,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[486.3788344336168, 279.80470900454, 105.73938736134528, 106.16629900686348, 69.91571441593192, 58.712343163973856, 61.23335603357782, 68.2496333952979, 119.03337748722583, 107.32962291260878]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.7,20,45.54662320580405,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[922.86495057806, 369.48681444801855, 159.28922618702768, 72.55337750134709, 56.310864389666904, 55.65894314764125, 78.83449409564696, 66.51172698036521, 57.527618142169786, 45.54662320580405]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-1,20,85.73517311006185,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1065.8502761412867, 181.3360063836642, 76.02246732487879, 57.45375959388582, 51.72530709868852, 50.501483486674374, 61.08333891562688, 47.49882263126881, 43.91690193388581, 85.73517311006185]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.5,20,187.71909103967255,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1414.3671196025227, 1156.9847051001102, 1953.4815200960024, 873.4285931067432, 365.6065564138437, 178.2929622177587, 154.85550682709936, 136.2886346099026, 84.37382929498744, 187.71909103967255]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.6,20,77.650258816063,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1317.9636853591262, 1027.0191216400208, 345.5782403468976, 190.46079612768654, 95.5800556942886, 86.10209722425577, 71.13389421517968, 90.20061106602714, 102.95630316581514, 77.650258816063]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-1,20,119.63393412229152,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1793.3455129494798, 270.1672732300899, 109.45780430232264, 60.97337639493594, 88.20365001565347, 98.68783685929725, 60.19861857320166, 57.584037290919696, 125.5232328267573, 119.63393412229152]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.8,20,100.18898909866152,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[539.5915052777242, 198.78921286455648, 83.68035289787645, 82.76623568272669, 57.9424323584866, 56.00076872837417, 41.71160444089401, 39.82541589230061, 95.88557160697701, 100.18898909866152]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.9,20,46.68166984907566,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[982.8051296360253, 284.5161319131231, 96.9927632090264, 69.23140354020154, 74.00454827205249, 43.75608081324174, 57.09681621321499, 68.51623914431354, 73.12556855538548, 46.68166984907566]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.9,20,146.11323657455944,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1524.5674380755465, 275.9693354152653, 105.7219740404887, 96.32296998226582, 61.75014809773393, 100.22634156912193, 68.50418809894222, 159.200083500461, 144.0212012281188, 146.11323657455944]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.5,20,129.11706317908465,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1527.4322566685391, 896.661359031551, 1046.163470622874, 485.7733784907533, 301.0619817727164, 288.40173415066806, 134.5193022455444, 154.82782043552402, 113.2856819956819, 129.11706317908465]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.9,20,54.648506665647574,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1143.4029452242657, 247.75812684835614, 101.32073765935615, 69.14951808731075, 71.95389673782779, 46.72479629688473, 60.0420015686168, 75.13411797056779, 236.60579079866204, 54.648506665647574]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.7,20,51.89875752419175,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1743.258830764296, 991.9551647175872, 253.0733466004549, 120.03504091886896, 93.32693135146576, 91.84789737051028, 63.91872181282611, 69.43545849393752, 47.79912951646202, 51.89875752419175]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-1,20,130.90479720865596,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1012.9918747610091, 230.5768353496701, 101.2080430568509, 82.56017594967932, 73.82510096611509, 71.5584160543533, 53.33229645815379, 81.2995977160607, 126.15010923467969, 130.90479720865596]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.5,20,164.04305345148498,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1689.6308228570542, 1426.1218191954727, 1360.5059735081481, 1030.198316098108, 363.1035609087246, 219.59291765363855, 196.26963867722452, 118.43448383836312, 271.9495385701214, 164.04305345148498]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.8,20,107.12229970495673,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[553.0528260729667, 338.48114841376696, 169.76949308945098, 90.34004237729584, 64.03816202140399, 55.84358939677554, 78.74364950360052, 49.75510666043658, 44.22103686434093, 107.12229970495673]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-1,20,144.7233713495133,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1130.2314884786383, 194.89799931839195, 109.09373680447345, 104.03745540049545, 94.99648398011186, 84.14743663468062, 105.82428269229104, 92.83179723771423, 141.43560762508775, 144.7233713495133]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.8,20,50.462451422697086,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[962.2391385614532, 158.72276120167942, 128.98998074488736, 61.50897886445489, 71.05898046634638, 55.616133252158534, 58.58886704828137, 60.41669857513091, 76.84398856569408, 50.462451422697086]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.6,20,61.08437449502799,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1133.1177324313576, 1319.6160734994648, 248.60429481743768, 280.802171228557, 151.6784223507234, 88.57924868025839, 54.34301040399521, 66.34787036053649, 145.83857975050523, 61.08437449502799]"
